listing_id,description,room_type,price,nbhood_full,host_name,last_review,month,price_per_month
21106002,♕ Downtown Manhattan I Private Bedroom♕,private room,90,"Manhattan, Chinatown",Edhar,2019-06-15,6,2745.0
21106251,Private Bedroom in Great Brooklyn Apartment,private room,45,"Brooklyn, Crown Heights",Tommy,2019-06-22,6,1372.5
21106349,Sunny guest apt w eat-in kitchen near prospect prk,entire home/apt,175,"Brooklyn, Windsor Terrace",Zach,2019-06-25,6,5337.5
21106395,"Cozy, tranquil bedroom steps from Central Park A",private room,99,"Manhattan, Upper West Side",Rachel,2019-03-31,3,3019.5
21107481,Opulent Orange Oasis! (Brooklyn),private room,60,"Brooklyn, Bushwick",Jaye,2019-06-20,6,1830.0
21108399,Beautiful Bright Studio in Williamsburg,entire home/apt,158,"Brooklyn, Williamsburg",Elise,2019-05-25,5,4819.0
21108401,Private Large Bedroom in Trendy Williamsburg Loft,private room,60,"Brooklyn, Williamsburg",Sam,2019-05-03,5,1830.0
21109037,Prime Upper West Side Bedroom,private room,145,"Manhattan, Upper West Side",Liz,2019-07-02,7,4422.5
21109039,Convenient 2 BR in Downtown Flushing Chinatown,entire home/apt,110,"Queens, Flushing",Alan,2019-03-18,3,3355.0
21110331,Cherry Hill,entire home/apt,115,"Bronx, Mott Haven",Jeremiah,2019-06-23,6,3507.5
21110494,Nice  spotless room attached PRIVATE FULL BATHROOM,private room,45,"Queens, Flushing",Jimmy &Cindy,2019-06-21,6,1372.5
21110709,Smart 3BR in Trendy Astoria - 8 min to N/W Subway,entire home/apt,180,"Queens, Astoria",Russell,2019-07-05,7,5490.0
21112291,Entire Home / Apt in Williamsburg + Rooftop,entire home/apt,125,"Brooklyn, Williamsburg",Kevin,2019-07-03,7,3812.5
21112746,"Studio on UWS, three blocks from the Central Park",entire home/apt,180,"Manhattan, Upper West Side",Anthony,2019-04-20,4,5490.0
21112848,Cozy Master Bedroom 5 minutes from JFK,private room,70,"Queens, Springfield Gardens",John And Colleen,2019-05-16,5,2135.0
21112924,Beautiful 1 bed right off express train in Harlem!,entire home/apt,126,"Manhattan, Harlem",Cameron,2019-02-28,2,3843.0
21113189,East Village Apartment,entire home/apt,190,"Manhattan, East Village",Zsofia,2019-05-23,5,5795.0
21116698,ANGUS.3.20min to Manhattan,private room,50,"Brooklyn, Bedford-Stuyvesant",Michael,2019-06-16,6,1525.0
21118725,♛ Fabulous Bedroom |★★★★★| ♛,private room,95,"Manhattan, Chinatown",Edhar,2019-06-16,6,2897.5
21120547,Full Apartment / 1 Bedroom ( Lower Level),entire home/apt,85,"Queens, Richmond Hill",Juan,2019-06-16,6,2592.5
21121688,king size Room available now in BayRidge,private room,89,"Brooklyn, Bay Ridge",Qais,2019-05-22,5,2714.5
21122097,Fresh and cozy male room on Manhattan III,shared room,32,"Manhattan, Lower East Side",Max,2019-02-09,2,976.0
21122874,Private Room w/ Queen Bed & Twin Bed,private room,28,"Bronx, Parkchester",Dominique,2019-07-01,7,854.0
21124150,Hamilton Beach House,entire home/apt,100,"Queens, Howard Beach",Victor,2019-07-01,7,3050.0
21125733,"Modern, Bright, Private Bklyn Room w/ 2 Beds",private room,125,"Brooklyn, Fort Greene",Christopher,2019-06-21,6,3812.5
21133911,2BED 2 BATH / HIGH FLOOR/ BALCONY/ COLUMBUS CIRCLE,entire home/apt,300,"Manhattan, Upper West Side",Emily,2019-06-24,6,9150.0
21136144,"Cozy, charming and clean bedroom in Manhattan.",private room,100,"Manhattan, East Harlem",Bel And Camila,2019-07-07,7,3050.0
21136851,Massive Luxury 1BR Condo in Astoria / LIC,entire home/apt,150,"Queens, Ditmars Steinway",Chris,2019-05-19,5,4575.0
21138538,Lavish 2 BR minutes from Central Park!,entire home/apt,199,"Manhattan, Upper West Side",Ivan,2019-06-18,6,6069.5
21138717,Beautiful Manhattan Apt with Private Garden!,entire home/apt,275,"Manhattan, Upper East Side",Dominique,2019-05-12,5,8387.5
21138939,Urban Oasis in Heart of Brooklyn,private room,75,"Brooklyn, Bushwick",Gerard,2019-01-03,1,2287.5
21139003,"Spacious, Beautiful, 1 or 2 BR in Cobble Hill",entire home/apt,150,"Brooklyn, Columbia St",Jack,2019-06-30,6,4575.0
21139175,Yinka's Guest house,entire home/apt,180,"Brooklyn, East Flatbush",Clover,2019-06-01,6,5490.0
21139541,Tidy Cozy Room  separate entrance  paid parking,private room,43,"Queens, Flushing",Jimmy &Cindy,2019-05-27,5,1311.5
21139869,East Side Private Bedroom,private room,115,"Manhattan, Kips Bay",Gane,2019-06-28,6,3507.5
21140951,2BED 2BATH PRIVATE BALCONY / COLUMBUS CIRCLE,entire home/apt,290,"Manhattan, Upper West Side",Emily,2019-05-24,5,8845.0
21141576,"Brand new, comfortable, refined, our first!全新,商务最佳",entire home/apt,148,"Queens, Flushing",Luxi,2019-06-06,6,4514.0
21141704,Private bedroom hideaway in East Village gem,private room,110,"Manhattan, East Village",Erin,2019-06-16,6,3355.0
21147249,Spacious Bedroom in Renovated Apartment- Astoria,private room,43,"Queens, Astoria",Rayan,2019-07-05,7,1311.5
21147708,Full 2 Br a block from Central Park North,entire home/apt,170,"Manhattan, Harlem",James,2019-03-31,3,5185.0
21149773,Huge Bedroom with 1/2 Bathroom + Private Entrance,private room,60,"Brooklyn, Bushwick",Sam,2019-06-29,6,1830.0
21151290,BRIGHT AND NEW! 3beds/2baths-Everything you need!,entire home/apt,148,"Brooklyn, Bushwick",Carmela,2019-06-23,6,4514.0
21153619,3 Mins to Subway 30 minuets to WTC  Safe Area,private room,85,"Manhattan, Lower East Side",Kathy,2019-06-08,6,2592.5
21158552,1600 sq ft Luxury Duplex Townhouse-Carroll Gardens,entire home/apt,200,"Brooklyn, Carroll Gardens",Lauren,2019-01-06,1,6100.0
21158775,The Notorious B.N.B. { The Shasha },private room,319,"Brooklyn, Clinton Hill",Jessica,2019-06-10,6,9729.5
21161038,Red Hook Garden Apartment,entire home/apt,120,"Brooklyn, Red Hook",Adam,2019-06-10,6,3660.0
21161561,Spacious charming upper east side apartment,entire home/apt,239,"Manhattan, Upper East Side",Ayhan,2019-07-01,7,7289.5
21161707,Soulful minipenthouse perched over East Village,private room,71,"Manhattan, East Village",Thomas,2019-07-07,7,2165.5
21161871,Entire apartment in Turtle Bay,entire home/apt,120,"Manhattan, Midtown",AJ And Freddy,2019-01-01,1,3660.0
21165138,"温馨双人房,步行地铁两分钟,",private room,65,"Queens, Douglaston",Kelly,2019-01-01,1,1982.5
21170090,"Clotilde's House. Studio apt in Manhattan, Harlem.",entire home/apt,100,"Manhattan, Harlem",Franklin,2019-03-25,3,3050.0
21171230,Respectful  guest for long term is required,private room,47,"Queens, Bayswater",Evyiatar,2019-06-30,6,1433.5
21172187,Large Private Room In Spacious Guest House,private room,25,"Bronx, Parkchester",Dominique,2019-07-02,7,762.5
21172762,Spacious room near Times Square,private room,114,"Manhattan, Hell's Kitchen",Stephanie,2019-07-01,7,3477.0
21172924,Midtown East,entire home/apt,185,"Manhattan, Midtown",Jerry,2019-06-10,6,5642.5
21173148,"Sunny apartment, great amenties and transporation.",entire home/apt,165,"Manhattan, Harlem",Victoria,2019-05-27,5,5032.5
21174008,Beautiful 1 bedroom/ garden Manhattan West Village,entire home/apt,225,"Manhattan, West Village",Thomas,2019-07-01,7,6862.5
21174566,"Columbus Circle, Central Park, Time Warner O MY!",private room,125,"Manhattan, Hell's Kitchen",Kenny,2019-04-14,4,3812.5
21174693,"Quiet and Cozy Private Room, 20 min from Downtown",private room,59,"Brooklyn, Borough Park",Zakhar,2019-05-31,5,1799.5
21175036,Beautiful Brooklyn Private Room,private room,75,"Brooklyn, Flatbush",Anthony,2019-06-30,6,2287.5
21175160,Sunny park view room in Harlem brownstone,private room,85,"Manhattan, Harlem",Judie And Steven,2019-06-23,6,2592.5
21175597,Sunny church view room in Harlem brownstone,private room,70,"Manhattan, Harlem",Judie And Steven,2019-05-28,5,2135.0
21175996,Beautiful two bedroom apartment in Manhattan NYC,entire home/apt,130,"Manhattan, Washington Heights",Francisco,2019-06-23,6,3965.0
21177608,Feng Shui Private Room In Brooklyn,private room,48,"Brooklyn, Bushwick",Stephany,2019-06-19,6,1464.0
21178032,"#2,单间双人房,(共用卫生间)",private room,60,"Queens, Flushing",Kelly,2019-07-02,7,1830.0
21178117,"大双人房,共用卫生间,",private room,58,"Queens, Flushing",Kelly,2019-05-27,5,1769.0
21181643,"Midtown Manhattan shared Apartment,Prime Location",private room,99,"Manhattan, Chelsea",Lexy,2019-06-17,6,3019.5
21182937,Cozy Apartment. 15 mins away from LGA & Manhattan,entire home/apt,150,"Queens, Woodside",Pao,2019-07-01,7,4575.0
21184012,"Spacious, light and clean apartment in Brooklyn",entire home/apt,130,"Brooklyn, Fort Hamilton",Anna,2019-06-19,6,3965.0
21184173,Private room in Queens,private room,35,"Queens, Bayside",Clara,2019-07-07,7,1067.5
21184343,"Lovely, charming and clean bedroom in Manhattan.",private room,150,"Manhattan, East Harlem",Bel And Camila,2019-06-21,6,4575.0
21185448,Comfy Crown Heights room,private room,37,"Brooklyn, Crown Heights",Nick,2019-06-30,6,1128.5
21185633,Luxurious Brand New Apt with Washer Dryer,entire home/apt,125,"Manhattan, Upper East Side",Rlg,2019-05-31,5,3812.5
21186749,"Relax in Brooklyn, morning sun and treelined patio",entire home/apt,120,"Brooklyn, Clinton Hill",Ely,2019-04-29,4,3660.0
21189177,"Cozy private room, king size bed, private bathroom",private room,120,"Brooklyn, Bedford-Stuyvesant",Lara,2019-06-22,6,3660.0
21191264,Private bedroom in East Village,private room,80,"Manhattan, Lower East Side",Victoria,2019-07-02,7,2440.0
21191546,"Monroe Manor - 3 bedroom, 2 full bath duplex",entire home/apt,189,"Brooklyn, Bedford-Stuyvesant",Joy,2019-07-02,7,5764.5
21191862,(ABC) 3 bedrooms-2 bath up to 6 pp,private room,200,"Queens, Flushing",Wilson,2019-06-09,6,6100.0
21192066,"Room with lots of light, washer/dryer, free yoga",private room,45,"Brooklyn, East New York",Lo,2019-05-13,5,1372.5
21192158,Homey studio in Midtown Manhattan,entire home/apt,150,"Manhattan, Murray Hill",Stanley,2019-05-30,5,4575.0
21192364,Immaculate studio in midtown Manhattan,entire home/apt,150,"Manhattan, Murray Hill",Stanley,2019-05-31,5,4575.0
21197268,Nice and warm room with a Queen Size Bed!!,private room,43,"Queens, Glendale",Stephanie,2019-06-26,6,1311.5
21200993,Lower East Side Bedroom w. A/C and Cappuccinos!,private room,135,"Manhattan, Lower East Side",Marina,2019-06-27,6,4117.5
21201088,Luxury designer duplex in Bed Stuy,entire home/apt,225,"Brooklyn, Bedford-Stuyvesant",Chris,2019-07-02,7,6862.5
21201777,Stunning factory loft in the heart of Williamsburg,entire home/apt,380,"Brooklyn, Williamsburg",Natali,2019-07-01,7,11590.0
21203987,Beautiful & Spacious Private Brooklyn Loft,entire home/apt,133,"Brooklyn, Bedford-Stuyvesant",Liron,2019-06-30,6,4056.5
21204890,Perfect Room in West Harlem,private room,55,"Manhattan, Harlem",Phillip,2019-07-02,7,1677.5
21205374,Waterfront Zen Oasis,entire home/apt,185,"Queens, Astoria",Golan,2019-06-10,6,5642.5
